subject,with_brown_rules,prompt_type,poem_text
truth,TRUE,specific,"A single tear splits the faded frame, 
Truth’s ghost lingers, half-concealed, half-claimed. 
But hope insists, the glass still gleams— 
A silence where a story remains. 

Silence is a blade that cuts and heals, 
Yet that wound, a story the light reveals. 
The paper’s tear, a question left unsaid— 
Is memory a wound or just a thread? 

Memory stitches what time erases, 
But what is left is only half the phase. 
Can truth survive the edges it abhors? 
Or only haunt what the mind ignores? 

The border frays, yet holds its line— 
A truth both broken, still divine. 
So here I stand: the past, the tear, the frame— 
Same moment, yet in two different names."
twilight,TRUE,general,"
Twilight licks the sky in bruised sighs, 
A slow moan where indigo and violet lie. 
Distant heartbeats hum the fading light— 
A blues refrain dissolves in shadowed night. 

Night draws the dusk into its trembling hand, 
While hope, a whisper, stirs across the land. 
Yet dusk, relentless, folds the day’s last call— 
A ghazal’s longing in the twilight’s pall. 

Light leaks through cracks in the horizon’s seam, 
Each ripple splits the pulse of evening’s dream. 
But hearts remember the day’s departing grace— 
Echoed sorrow in the mirrored space. 

Through veils of color, longing softly bleeds, 
A shiver of sorrow the dusk never hides. 
Yet twilight holds us: a trembling embrace— 
Twilight, again, as we repeat this phase."
twilight,TRUE,figurative,"
Rivers of dusk slide through my veins 
A sigh becomes a trembling train 
Crickets hum a broken refrain 
Night’s breath seeps through the paper chains 

Chains of shadow, silent and deep 
Light is a tear that softly keeps 
A lonely heart’s secret sleep 
Yet hope’s thin thread the night sustains 

Thread of gold through velvet gloom 
Fading hopes in a slow room 
Every shadow learns to bloom 
Despite the ache, the stars remain 

Through hushed blue valleys I wander 
Where silence and fire are one 
Echoes linger, never banter 
A yearning held in the moon 

Moonlight’s question, unasked 
Echoes the path I have missed 
But in the hush I am blessed— 
I find the answer within the mist"
twilight,TRUE,specific,"
Glimmer cracks the bruised sky— 
A streetlamp’s sigh, not quite blue, 
Night folds its pocketed wings, 
Yet hope leaks a slow, bruised hue. 
 

Light bends to shadow’s tongue— 
Reflections swallow the street, 
I hear my voice in the glass, 
A mournful tune I can’t keep. 
 

A flicker, then a sigh— 
The world holds its breath in doubt, 
My heart’s old hymn, half-sung, 
Half the ache that the dusk routs. 
 

Each glow is a memory’s bruise, 
It burns then fades, a slow refrain— 
Echoes of light, the midnight blues, 
Drown in the dusk’s uncertain train. 
 

 

The alley’s sigh, the streetlight’s sigh— 
We meet where the day lets go; 
And in the flicker’s slow reply, 
We find what we almost know."
urban environment,TRUE,general,"
Steel towers hum midnight hymns, 
Concrete veins pulse with restless sleep. 
Horizon’s shadow slips, unseen— 
Glass eyes watch the city weep. 
 

Glass eyes see, but never know, 
The ghosts that wander below. 
As trains hiss on cold rails’ song, 
The heart of streets grows overgrown. 

Night’s breath lingers, heavy and slow, 
Echoes call where the traffic flows. 
Beneath neon’s flickering sigh, 
Hope and loss drift side by side. 

 

In every window, a silent plea— 
Light fights darkness, wild and free. 
Yet somewhere, roots reach deep below 
To claim what the city lets go."
urban environment,TRUE,figurative,"
Steel bones hold my heart in glass and stone, 
Windows see the city, silent and alone. 
Glass reflects the ache beneath the street, 
Where footsteps echo what the night will meet. 

The air is thick with voices I don’t know, 
A hum that whispers, yet the silence grows. 
Walls breathe shadows where the light turns blue— 
Each brick a story only I can view. 

Chains of cars, a river running slow, 
Carrying hopes that never seem to go. 
Smoke and neon blur the distant line, 
Where hope and worry tangled intertwine. 

Clouds of exhaust, the sky is bruised and gray, 
Night’s blue fire burning on the way. 
My footsteps lost in the concrete maze, 
A search for comfort in this endless phase. 

Echoes call from alleys deep and dim, 
Where broken dreams still find a place to grim. 
Streetlights flicker, soft as fading hymns— 
The city sighs, and I begin again. 

Night’s blue tide lifts the silent streets, 
Memories float where the concrete beats. 
The concrete sings a low, familiar tune, 
A song of loss and of the found and loom. 

Here I return, as I began anew— 
The city’s pulse is both my pain and you."
urban environment,TRUE,specific,"


 Neon sign flickers, red and blue, 
 Blue becomes a memory’s hue— 
 Blue your shadow lingers at dawn, 
 Memory the light grows cold and gone. 

 Glass window, cracked and old, 
 Old reflects a story told— 
 Story the hum of a delivery truck, 
 Hum a lullaby the night just punk’d. 

 Punk’d hope, yet still the tea burns warm, 
 Warm in cups on a wet, iron arm— 
 Arm of the streetlamp, weathered and tough, 
 Tough I sip, lost in the city hush. 

 Hush that holds my longing’s sigh— 
 Sigh line of the neon sign why. 
"
war & conflict,TRUE,general,"
Steel echoes in the night’s thin air, 
A whisper cuts through the battlefield’s stare. 
From peace’s forgotten promise torn, 
We build walls where hope was once worn. 

Walls shift, their stones murmuring old grief, 
Like a bluesman’s cry, the pain is brief— 
Yet sorrow lingers, deep as the mud, 
A ghazal of hearts lost, unspurded. 

No battle ends with a trumpet’s call, 
But shadows linger where the guns fall. 
We write letters we’ll never send, 
To a world that’s already gone, pretending— 

The world’s a broken chessboard, 
Each move written in blood and sorrow. 
Yet echoes of laughter, half-heard, 
In silence, call back to where we’re forbid. 

We fight not for gold, but for space— 
A home made of ash in the war’s embrace. 
And when dawn comes, the lines blur the same, 
The war remains in the echo of name."
war & conflict,TRUE,figurative,"
Shadows gather where the thunderous steel resounds, 
A silent hymn hums through the shattered ground. 
Echoes whisper what the rivers disowned— 
Winds recall the tears where hope was found. 

Steel and sorrow dance in an uneasy truce, 
Night’s black hymn hums where the gunfire uses. 
Blood becomes the map that memory reuse— 
A lonesome tune, unending, in blue hues. 

The battlefield’s breath echoes in the night, 
Each scar a refrain, each cry a lost light. 
Chains of dust bind the living with the tight— 
A trembling heart remembers the first fright. 

In the hush, the past and present blend— 
A soldier’s ghost sings a song unending. 
Love, like ash, lingers where the battle’s ended— 
Two hearts entwined, where the peace is bending."
war & conflict,TRUE,specific,"
Steel boots echo midnight's ache, 
A broken radio, static hum— 
Battlefields hum lullabies, 
Yet silence claws the bloodstained ground. 

The map, once ink, now tears and stains, 
A child’s chalk line, erased in light. 

Shouts fade to whispers in the sand, 
A helmet’s shadow, cold and round. 

Love’s hope dissolved in smoke and rain. 
Night’s bruised sky, the world gone blind. 

Yet in the mirror of old glass, 
We see the war reflected twice— 
Once in the wound, once in the kiss, 
A cycle never meant to end."
weather,TRUE,general,"
Rain hammers glass—no comfort, only glass. 
A sigh from thunder, seeking quiet in silence. 
Storm’s whisper rides the roof, a ghost in the shingle. 
Windows weep, reflecting what the sky will not. 

Clouds, heavy as regret, drift over pale fields. 
Hope hides in the light where rain never touches. 
My breath fogs the air, a slow, blue confession. 
Clouds unravel, letting dusk gently possess. 

Lightning stitches night with jagged, golden thread. 
I stand between storms and stillness, a guest in both. 
Echoes of rain ring—blues in the weathered wood. 
Again, the sky repeats: rain hammers glass."
weather,TRUE,figurative,"
Rain’s slow pulse on the glass, 
A blue and restless sigh— 
Your shadow stretches, lengthens, 
No, I see your eyes. 
Steam lifts from the wet street, 
Night’s breath in a sigh— 
Yet thunder calls, a borrowed hymn, 
I answer with silence. 
Each drop a question left unanswered, 
Lightning’s brief old friend. 
You asked for storm, but I brought dawn, 
It trembles, it bends. 
The air hums a broken tune— 
Rain repeats what it means."
weather,TRUE,specific,"
Wind’s cold wrist around my cheek— 
A shiver bends the glass pane, 
The window’s sigh, a fractured hymn, 
Echoes the storm’s distant train. 

Storm’s breath licks the low-hanging wire— 
A whisper tangled in the rain. 
My shadow stretches thin and wide, 
A fractured mirror, not the same. 

That old tin cup, its chipped rim 
Catches the gray and holds the blue. 
I sip the sorrow, sharp and thin, 
Yet taste the honey of the dew. 

This moment, suspended in the mist— 
A breath suspended, waiting for you. 
Yet in the hush, I still recall 
The rain’s first kiss on my shoe. 

The rain’s embrace, its fleeting claim, 
A lover’s touch that fades too soon; 
In its brief hold, I found release— 
And lingered lost in the blue moon."
youth,TRUE,general,"
A flicker’s fire in restless bone 
 

 
The years turn pages, never done— 
 

 
Now laughter's ghost where hope was sown 
 

 
But shadows twist the seeds I’ve sown, 
 

 
Each breath a chord, too sharp to mellow 
 

 
The clock’s slow drag, a heavy weight 
 

 
Yet I still chase the dawn’s first glow 
 

 
In every face the past is shown 
 

 
My heart’s old map, unfurled and torn 
 

 
Through twilight’s haze I still run on 
 

 
The ache of knowing I was wrong 
 

 
Yet in the mirror youth is sung— 
 

 
A wailing note that will not die, 
 

 
A flicker’s fire in restless bone"
youth,TRUE,figurative,"
I am the wind that bends the city's spine, 
A whisper caught between stone and time. 
Echoes of laughter in the subway's shade, 
Night's shadow steps where hope used to tread. 

Stone steps where dreams once pressed their palms, 
A trembling note that hums beneath the walls. 
Tall voices echo in the hollow street— 
A memory's song, now softened, retreats. 

I drift where the river forgets its name, 
A current cradling both joy and blame. 
Moonlight stitches wounds in silver thread, 
A scar that sings when the world is dead. 

Fading fires glow in a midnight hour, 
Lost shadows dance, then dissolve, then power. 
The clock's hands twist what the heart has said— 
In silent echoes, my past is bled. 

Again I bend the city's restless bone, 
A sigh that finds no home, yet stands alone."
abuse,FALSE,general,"

The bruises fade but never quite disappear.
Each yellow stain becomes a different ghost.
Each yellow stain becomes a different ghost,
And haunts the mirror where I used to stand.
And haunts the mirror where I used to stand—
Now shattered glass reflects what love destroyed.
Now shattered glass reflects what love destroyed,
Though tender words once promised to protect.
Though tender words once promised to protect,
They turned to fists that taught me how to hide.
They turned to fists that taught me how to hide
Behind a smile that fooled the world outside.
Behind a smile that fooled the world outside,
I learned that breaking free means breaking open.
I learned that breaking free means breaking open—
The bruises fade but never quite disappear."
